regiao;estado;municipio;codigo_mun;capital;porte;populacao;area;densidade_dem;pib;pib_pc;participacao_transf_receita;servidores;comissionados;comissionados_por_servidor;perc_pop_econ_ativa;taxa_empreendedorismo;anos_estudo_empreendedor;jornada_trabalho;gasto_pc_saude;hab_p_medico;exp_vida;gasto_pc_educacao;exp_anos_estudo;nota_ciencias;nota_humanas;nota_linguagem;nota_mat;nota_redacao;idhm;ranking_igm;indice_governanca
NORDESTE;PE;SAO BENTO DO UNA;2613008;0;Médio porte;58251,0;719,15;80,9997914204269;648870,42;11502,14;82,0;1139,0;70,0;0,061457418788410885;0,85;0,34;4,26219838121767;37,4297738455113;213,98;1901,5333333333301;72,34;563,28;8,53;453,35261044176696;495,31606425702796;492,85860655737685;446,9536885245905;490,08196721311475;0,358;3146º;0,366
NORDESTE;CE;MARTINOPOLE;2307908;0;Pequeno porte 1;10990,0;298,96;36,76077067166176;50114,7;4686,68;94,0;491,0;47,0;0,09572301425661914;0,72;0,24;5,662051301740839;36,0941055763889;390,09;1542,28571428571;70,57;978,91;9,72;459,8780821917806;481,69794520547964;487,25972222222197;453,21250000000015;460,27777777777777;0,3720000000000001;3147º;0,366
NORDESTE;PE;TRINDADE;2615607;0;Pequeno porte 2;29842,0;295,77;100,89596646042534;264639,39;9534,49;86,0;776,0;72,0;0,09278350515463918;0,76;0,24;5,35445914830558;36,4587115452675;344,99;1080,81481481481;71,05;716,73;7,84;446,3412162162162;484,85135135135147;471,652380952381;445,790476190476;444,35374149659856;0,363;3148º;0,366
NORDESTE;PE;SAO BENEDITO DO SUL;2612901;0;Pequeno porte 1;15497,0;160,48;96,56655034895314;69164,39;4641,91;82,0;463,0;156,0;0,3369330453563715;0,45;0,21;5,25502098736318;34,7425635690055;320,77;1888,125;69,17;619,77;7,62;442,5235294117649;489,02058823529404;492,32647058823517;418,6264705882352;498,2352941176471;0,20800000000000002;3149º;0,365
NORDESTE;SE;PEDRINHAS;2805109;0;Pequeno porte 1;9523,0;33,94;280,5833824395993;66509,27;7153,07;97,0;230,0;38,0;0,16521739130434782;0,89;0,37;5,51152984507223;34,9585591562279;139,01;2343,5;70,01;1023,83;8,74;443,9488636363639;489,3852272727272;468,0655172413794;436,49655172413804;485,7471264367816;0,35600000000000004;3150º;0,365
SUDESTE;MG;PORTO FIRME;3152303;0;Pequeno porte 1;11178,0;284,78;39,251351920780955;73924,37;6748,0;86,0;191,0;12,0;0,06282722513089005;0,93;0,15;6,0909857486051;42,6299212613039;481,27;2758,25;73,26;294,76;9,96;465,5697368421054;513,4697368421051;508,0842105263157;469,50526315789483;518,6842105263158;0,456;3151º;0,365
NORDESTE;PE;CARNAIBA;2603900;0;Pequeno porte 1;19380,0;427,8;45,301542776998595;114920,62;5989,5;95,0;726,0;25,0;0,03443526170798898;0,78;0,24;4,39148544193152;37,6398789347976;380,94;1069,61111111111;68,62;842,15;9,41;465,1482269503545;511,108510638298;499,1050359712231;477,04172661870484;528,0575539568347;0,33399999999999996;3152º;0,364
NORDESTE;PI;CANTO DO BURITI;2202307;0;Pequeno porte 2;20770,0;4325,64;4,801601612709333;137065,63;6677,01;94,0;629,0;154,0;0,24483306836248012;0,75;0,21;4,64509166787056;38,250106700584105;485,49;1374,6;68,41;623,88;8,14;458,81096774193537;492,81483870967736;483,8355263157897;440,8151315789472;473,2894736842105;0,317;3153º;0,364
NORDESTE;MA;OLINDA NOVA DO MARANHAO;2107456;0;Pequeno porte 1;14474,0;197,64;73,23416312487352;61028,58;4387,07;86,0;471,0;69,0;0,1464968152866242;0,61;0,26;5,382394673531411;32,7665647404672;487,46;1567,77777777778;68,43;933,91;9,61;438,3213333333332;467,0013333333332;466,0202702702703;434,9391891891893;480,2702702702703;0,315;3154º;0,364
NORDESTE;CE;POTENGI;2311207;0;Pequeno porte 1;10856,0;338,73;32,04912467156732;66057,11;6201,96;96,0;487,0;64,0;0,13141683778234087;0,83;0,22;5,1322855372178395;36,878838268285;494,5;1531,71428571429;70,54;825,87;8,34;458,0726315789474;510,8031578947368;496,3457446808513;445,35531914893636;517,0212765957447;0,284;3155º;0,364
NORDESTE;PI;CURIMATA;2203206;0;Pequeno porte 1;11158,0;2337,54;4,77339425207697;70418,6;6384,28;95,0;457,0;28,0;0,061269146608315096;0,79;0,24;5,9593601499302675;34,6052493939667;346,19;;69,47;792,14;9,22;453,7312499999997;494,64750000000015;473,4607594936709;437,9797468354431;466,3291139240506;0,391;3156º;0,364
NORDESTE;BA;MANOEL VITORINO;2920403;0;Pequeno porte 1;14364,0;2201,76;6,5238718116415955;80576,09;5518,91;89,0;461,0;61,0;0,13232104121475055;0,82;0,21;4,906071920773179;40,6684848518575;383,38;1461,8;69,48;1070,92;9,58;456,2015625;502,38281250000017;481,9890624999999;458,12343750000014;480,625;0,294;3157º;0,364
NORDESTE;PI;BETANIA DO PIAUI;2201739;0;Pequeno porte 1;6102,0;580,91;10,504208913601074;28782,27;4729,26;92,0;253,0;17,0;0,06719367588932806;0,98;0,17;4,07947758180846;36,1795118512249;444,9;2030,66666666667;67,1;1061,37;9,15;462,6071428571428;493,93214285714276;494,1185185185185;460,5481481481482;541,4814814814815;0,11;3158º;0,364
NORTE;AM;NHAMUNDA;1303007;0;Pequeno porte 2;20633,0;14105,6;1,4627523820326678;129066,48;6521,14;92,0;458,0;133,0;0,2903930131004367;0,68;0,47;5,169370634359192;33,7781778238401;304,85;6692,66666666667;71,73;665,08;8,85;440,0051643192489;469,724882629108;458,9538461538459;425,85480769230753;438,8461538461538;0,341;3159º;0,363
NORDESTE;AL;PASSO DE CAMARAGIBE;2706505;0;Pequeno porte 1;15441,0;251,67;61,35415424961259;125348,44;8154,34;80,0;717,0;19,0;0,026499302649930265;0,57;0,14;5,5807788857790195;39,2641035260286;494,14;1399,6363636363599;67,19;906,0;8,55;445,65769230769234;468,828846153846;460,8924528301885;435,711320754717;458,4905660377359;0,215;3160º;0,363
NORDESTE;AL;PORTO DE PEDRAS;2707404;0;Pequeno porte 1;8055,0;257,4;31,293706293706297;66832,05;7992,35;88,0;427,0;68,0;0,1592505854800937;0,75;0,24;4,37591280473571;32,9437883940247;567,4;1650,6;71,14;1237,54;8,02;453,77368421052637;495,49473684210534;474,9894736842107;441,4184210526315;465,7894736842105;0,23399999999999999;3161º;0,363
NORDESTE;AL;JAPARATINGA;2703601;0;Pequeno porte 1;8403,0;85,95;97,76614310645724;84383,37;10248,16;91,0;308,0;69,0;0,22402597402597402;0,71;0,21;5,181516884933241;41,239195213202;368,82;1658,8;69,1;846,04;8,95;442,2264705882354;463,1529411764706;460,05;431,7466666666666;413,33333333333326;0,303;3162º;0,363
NORDESTE;PE;CUMARU;2604908;0;Pequeno porte 1;12332,0;292,23;42,19963727201177;86160,81;5815,78;79,0;477,0;100,0;0,20964360587002095;0,82;0,22;4,9646205777316395;39,2570811053791;455,81;1163,33333333333;68,18;833,09;9,19;472,2880952380952;505,7190476190476;504,62261904761897;465,4964285714289;493,8095238095239;0,308;3163º;0,363
NORTE;AM;CAREIRO;1301100;0;Pequeno porte 2;36922,0;6090,84;6,061889657255813;196593,92;5548,64;79,0;753,0;100,0;0,13280212483399734;0,56;0,36;4,97733762186728;29,2080456742209;251,68;3593,8;71,76;642,16;7,91;450,27531645569593;494,3803797468355;484,0764331210192;449,2687898089172;468,1528662420382;0,272;3164º;0,363
NORDESTE;PE;SANHARO;2612406;0;Pequeno porte 2;25521,0;268,69;94,98306598682497;147305,24;6125,21;93,0;624,0;34,0;0,05448717948717949;0,77;0,27;5,39821646112543;38,54040868626429;302,59;1888,92307692308;70,47;538,32;9,4;462,42499999999984;510,09464285714284;504,84234234234253;447,47837837837824;515,3153153153153;0,382;3165º;0,363
NORDESTE;AL;CACIMBINHAS;2701209;0;Pequeno porte 1;10859,0;273,77;39,66468203236293;64139,5;5978,14;90,0;275,0;65,0;0,23636363636363636;0,7;0,21;4,05375640667934;36,2882417112692;497,63;1346,875;66,82;1022,8;9,13;426,53877551020406;480,8204081632653;467,21428571428567;404,9224489795919;456,3265306122449;0,21;3166º;0,362
SUDESTE;MG;MARILAC;3140100;0;Pequeno porte 1;4264,0;158,81;26,84969460361438;34142,52;7945,66;84,0;169,0;6,0;0,03550295857988166;0,69;0,19;7,4687882009037105;46,2123321419499;517,09;1428,66666666667;71,86;775,73;8,85;481,44571428571436;501,402857142857;492,139393939394;466,03030303030295;515,7575757575759;0,41100000000000003;3167º;0,362
SUDESTE;MG;SAO JOAO DAS MISSOES;3162450;0;Pequeno porte 1;12760,0;678,27;18,81256726672269;52443,97;4222,2;93,0;285,0;69,0;0,24210526315789474;0,75;0,12;3,57898585467085;40,282669393380296;366,14;2089,8333333333303;71,57;480,6;7,09;427,1348837209301;479,6558139534883;470,88571428571436;420,1476190476192;389,0476190476191;0,205;3168º;0,362
NORDESTE;PI;PALMEIRA DO PIAUI;2207405;0;Pequeno porte 1;4973,0;2023,51;2,457610785219742;38669,57;7738,56;93,0;70,0;28,0;0,4;0,92;0,21;4,406471081530532;41,774202599214;511,59;1247,0;67,26;870,1;8,43;450,0600000000002;496,5533333333333;470,0133333333334;424,76333333333326;498,0;0,272;3169º;0,362
NORTE;AM;ENVIRA;1301506;0;Pequeno porte 1;19143,0;7505,81;2,550424271331142;117568,35;6513,12;86,0;492,0;191,0;0,3882113821138211;0,64;0,16;4,10448240064699;40,2824347962322;276,18;2046,8888888888898;68,63;607,76;6,33;435,8355263157897;494,9210526315789;491,91466666666656;445,48933333333326;541,0666666666667;0,158;3170º;0,362
NORDESTE;CE;UMIRIM;2313757;0;Pequeno porte 1;19602,0;316,72;61,89062894670371;88506,89;4574,24;94,0;586,0;53,0;0,09044368600682594;0,66;0,21;4,94985781345833;35,136007077607395;464,25;1388,35714285714;70,07;770,57;9,1;447,1269911504425;476,9716814159293;472,77909090909066;436,2563636363636;440,0;0,344;3171º;0,361
NORDESTE;CE;MULUNGU;2309102;0;Pequeno porte 1;12682,0;134,57;94,24091550865721;70604,91;5789,19;94,0;478,0;52,0;0,1087866108786611;0,75;0,16;5,611108359332942;39,062075486769096;431,06;1030,33333333333;70,56;561,58;9,33;453,9781818181818;497,3218181818183;485,2513761467891;441,8605504587156;536,5137614678898;0,391;3172º;0,361
SUDESTE;MG;SANTO ANTONIO DO RETIRO;3160454;0;Pequeno porte 1;7315,0;796,29;9,186351706036746;39775,54;5496,9;95,0;140,0;33,0;0,2357142857142857;0,66;0,26;3,6694087102345097;36,2015667706251;462,42;1816,0;72,03;761,6;9,85;451,08205128205117;490,2641025641025;472,8487179487178;429,7051282051282;480,5128205128205;0,303;3173º;0,361
NORDESTE;PB;ALAGOA GRANDE;2500304;0;Pequeno porte 2;28604,0;320,56;89,23134514599451;195591,44;6807,21;96,0;964,0;169,0;0,17531120331950206;0,79;0,26;4,457869721037572;37,3730914654658;361,15;7172,25;72,83;645,21;7,78;464,61317365269446;513,4000000000002;502,45818181818197;459,7139393939393;534,8121212121212;0,332;3174º;0,361
SUDESTE;MG;FRANCISCOPOLIS;3126752;0;Pequeno porte 1;5708,0;717,09;7,95994923928656;47875,79;8219,02;96,0;155,0;13,0;0,08387096774193549;0,85;0,27;4,13438057249555;40,5071333794571;638,57;;73,14;587,65;8,36;451,6941176470588;487,0088235294117;487,5794117647058;442,97058823529403;412,9411764705882;0,382;3175º;0,36
NORDESTE;MA;ALTO ALEGRE DO MARANHAO;2100436;0;Pequeno porte 2;26619,0;383,31;69,44509665805745;165295,12;6419,73;93,0;210,0;30,0;0,14285714285714285;0,62;0,4;3,76095278034506;37,4336765441982;231,31;4342,666666666671;69,62;822,82;8,64;438,3990196078431;485,1421568627452;462,23366336633654;430,651485148515;408,3168316831684;0,265;3176º;0,36
NORDESTE;AL;CAJUEIRO;2701308;0;Pequeno porte 2;21443,0;94,36;227,24671470962272;128709,17;5992,05;87,0;763,0;64,0;0,08387942332896461;0,56;0,11;6,233699385182471;36,800920918698395;540,17;1518,64285714286;66,45;952,1;8,78;428,3325581395349;471,9755813953489;483,65176470588256;427,19529411764717;479,7647058823529;0,284;3177º;0,36
NORTE;PA;IGARAPE-ACU;1503200;0;Pequeno porte 2;37547,0;785,98;47,770935647217485;243055,5;6589,91;94,0;740,0;120,0;0,16216216216216217;0,81;0,34;5,45253331910689;38,290407133541;348,48;2474,13333333333;69,55;471,09;8,47;456,29479166666687;499,37187500000056;486,7322916666668;443,6819444444445;495,5555555555555;0,363;3178º;0,359
NORDESTE;RN;SAO FRANCISCO DO OESTE;2411908;0;Pequeno porte 1;4206,0;75,59;55,64228072496362;28219,03;6877,66;99,0;191,0;36,0;0,18848167539267016;0,85;0,16;6,21561696501338;41,4179396557783;524,16;2069,0;71,75;710,36;9,25;451,60869565217394;493,5304347826087;492,55652173913046;432,7217391304348;573,0434782608696;0,442;3179º;0,359
NORTE;AM;CARAUARI;1301001;0;Pequeno porte 2;28111,0;25778,66;1,0904756104467803;215148,86;7850,72;88,0;692,0;97,0;0,14017341040462428;0,76;0,26;3,6684286852122905;41,3143002156427;266,63;2764,5;69,68;706,17;7,22;437,8343373493975;479,6614457831325;471,1024691358024;429,25802469135806;499,87654320987656;0,253;3180º;0,359
NORDESTE;PE;BARREIROS;2601409;0;Pequeno porte 2;42331,0;233,38;181,38229496957752;340781,44;8116,36;91,0;992,0;74,0;0,07459677419354839;0,58;0,21;6,52956576584324;40,68481258747929;475,94;1108,02631578947;68,82;583,05;8,09;466,1326530612247;506,098979591837;495,8884816753928;454,1465968586388;505,6544502617801;0,341;3181º;0,358
NORDESTE;BA;FLORESTA AZUL;2911006;0;Pequeno porte 1;11279,0;321,01;35,13597707236535;70022,28;6146,62;97,0;315,0;22,0;0,06984126984126984;0,63;0,24;6,0267998218577885;34,2670486146077;357,0;946,0;68,88;581,7;7,69;458,464;508,7819999999999;499,65918367346944;445,2040816326529;535,5102040816327;0,272;3182º;0,358
SUDESTE;MG;COLUNA;3116803;0;Pequeno porte 1;9162,0;348,49;26,290567878561795;60667,14;6584,95;90,0;223,0;7,0;0,03139013452914798;0,95;0,18;4,606537937548652;42,0718883433471;522,53;2298,75;71,91;406,15;7,28;467,5216666666667;513,7866666666666;495,2433333333335;450,8883333333334;509,33333333333326;0,33399999999999996;3183º;0,358
NORDESTE;PE;QUIPAPA;2611507;0;Pequeno porte 2;25686,0;230,62;111,37802445581475;143531,39;5691,17;84,0;709,0;125,0;0,1763046544428773;0,67;0,23;4,49677320830409;36,000649809043495;301,61;1586,3125;69,57;680,12;8,97;453,7047619047619;497,12023809523805;486,24470588235306;439,2705882352942;499,05882352941177;0,26;3184º;0,358
NORDESTE;PI;MONTE ALEGRE DO PIAUI;2206605;0;Pequeno porte 1;10446,0;2417,93;4,320224324111948;78273,22;7498,87;92,0;433,0;23,0;0,053117782909930716;0,75;0,11;5,70702469588763;29,6197007631493;408,7;1740,16666666667;71,1;1085,13;8,69;431,08260869565225;463,53333333333336;459,34637681159415;425,29130434782616;448,1159420289855;0,322;3185º;0,358
NORDESTE;AL;CHA PRETA;2701902;0;Pequeno porte 1;7424,0;169,46;43,809748613242064;41876,96;5649,12;82,0;287,0;53,0;0,18466898954703834;0,64;0,21;4,19829290477199;38,9354307327551;412,39;927,125;69,22;855,66;9,62;431,9195652173914;470,8717391304348;464,46521739130446;426,2673913043478;431,7391304347826;0,315;3186º;0,35700000000000004
NORDESTE;PE;GLORIA DO GOITA;2606101;0;Pequeno porte 2;30324,0;231,83;130,8027433895527;269013,37;8967,11;93,0;569,0;47,0;0,08260105448154657;0,91;0,27;4,891553386587809;41,4938994081984;324,97;1433,85714285714;70,88;523,39;9,12;445,25193133047173;491,9690987124462;485,3530434782608;440,8526086956518;482,1739130434783;0,384;3187º;0,35700000000000004
NORDESTE;BA;JUSSARA;2918506;0;Pequeno porte 1;16006,0;948,58;16,873642708047818;74495,78;4700,64;94,0;420,0;61,0;0,14523809523809525;0,8;0,33;4,77698556842586;35,450961247171;367,79;1440,3636363636401;68,21;881,01;8,93;443,2726027397258;487,7726027397258;477,31285714285707;446,1814285714285;470,0;0,305;3188º;0,35700000000000004
NORDESTE;PE;BREJAO;2602407;0;Pequeno porte 1;8980,0;159,79;56,19876087364666;79764,43;8856,81;86,0;291,0;96,0;0,32989690721649484;0,84;0,21;4,97640352170871;35,0767164610142;490,03;817,909090909091;68,51;988,08;8,28;445,07714285714286;510,51142857142855;490,1144927536232;438,4681159420289;531,0144927536232;0,248;3189º;0,35600000000000004
NORDESTE;MA;URBANO SANTOS;2112605;0;Pequeno porte 2;32629,0;1708,29;19,10038693664425;112875,87;3602,23;96,0;835,0;66,0;0,07904191616766468;0,63;0,24;5,38537477698053;38,9961602681636;266,26;2653,3333333333303;71,21;1043,2;9,71;439,0752808988762;479,6370786516858;463,19485714285753;438,22857142857146;448,68571428571437;0,34600000000000003;3190º;0,35600000000000004
NORTE;PA;TAILANDIA;1507953;0;Grande porte;100300,0;4430,22;22,63995918938563;610672,0;6743,88;92,0;1171,0;135,0;0,11528608027327071;0,73;0,24;5,71816982152504;44,1370033361673;180,1;6707,571428571429;71,58;669,8;7,74;453,54211711711713;502,66373873873886;490,3251162790694;454,2223255813952;483,53488372093017;0,34600000000000003;3191º;0,35600000000000004
NORDESTE;PE;ALIANCA;2600708;0;Pequeno porte 2;38261,0;272,13;140,59824348656892;233777,0;6113,1;86,0;948,0;100,0;0,10548523206751055;0,64;0,14;6,23476215126102;37,76854372970521;271,02;1593,66666666667;72,93;575,12;8,48;445,5708920187792;488,6694835680751;487,0004716981133;435,4971698113209;492,4528301886792;0,384;3192º;0,355
NORDESTE;PI;DOMINGOS MOURAO;2203420;0;Pequeno porte 1;4288,0;846,84;5,063530300883284;20298,91;4729,48;94,0;136,0;31,0;0,22794117647058823;0,58;0,16;2,3707565751154704;39,002024325781;473,03;2145,5;70,28;1032,02;8,07;444,66052631578935;494,257894736842;492,1052631578949;427,83157894736837;514,2105263157895;0,255;3193º;0,355
NORDESTE;PE;LAGOA DO OURO;2608602;0;Pequeno porte 1;12951,0;198,76;65,15898571141075;69705,19;5495,09;85,0;383,0;45,0;0,1174934725848564;0,89;0,29;4,3263515602075895;37,6993199155815;313,71;1597,125;68,99;866,59;7,15;461,3036585365855;520,2560975609756;500,22560975609747;448,47195121951216;515,1219512195122;0,196;3194º;0,355
NORDESTE;MA;ALDEIAS ALTAS;2100303;0;Pequeno porte 2;26115,0;1942,12;13,446645933309991;115027,29;4568,74;93,0;724,0;69,0;0,09530386740331492;0,68;0,18;3,5527360237639702;40,2401078379433;298,77;1962,23076923077;68,22;1123,59;6,68;432,4907563025211;473,5605042016808;460,47881355932196;428,37796610169477;439,1525423728813;0,16699999999999998;3195º;0,355
NORDESTE;PB;LAGOA SECA;2508307;0;Pequeno porte 2;27398,0;107,6;254,6282527881041;205559,63;7673,57;84,0;870,0;124,0;0,1425287356321839;0,96;0,17;3,4094081462686496;34,7085970400039;366,64;691,025641025641;71,15;569,99;8,53;442,63422818791963;506,34026845637607;499,5946308724834;438,2966442953022;507,5167785234901;0,439;3196º;0,355
NORDESTE;AL;NOVO LINO;2705606;0;Pequeno porte 1;12735,0;215,55;59,08141962421712;78855,4;6319,05;90,0;525,0;61,0;0,11619047619047619;0,62;0,17;4,83301673942926;42,39265331081671;437,23;2516,6;66,38;932,69;8,11;436,55;470,5316666666668;473,16610169491526;438,7966101694914;440,33898305084745;0,18600000000000005;3197º;0,355
NORDESTE;PE;SAO VICENTE FERRER;2613800;0;Pequeno porte 1;17834,0;113,99;156,45232037898063;162076,88;9202,64;82,0;482,0;96,0;0,1991701244813278;0,7;0,17;5,6800329533568075;39,2742712456021;418,15;1263,42857142857;67,9;684,73;8,85;451,70603448275847;502,1336206896552;499,6147826086956;437,7565217391305;500,5217391304348;0,253;3198º;0,355
NORDESTE;CE;URUBURETAMA;2313807;0;Pequeno porte 2;21411,0;97,07;220,57278252807254;228921,25;11022,79;96,0;703,0;173,0;0,2460881934566145;0,86;0,17;5,8361969472542095;39,0462581672096;448,41;1908,2727272727302;70,57;692,59;10,14;456,06721854304647;485,3238410596029;477,5302013422819;445,94261744966417;477,7852348993288;0,46799999999999997;3199º;0,355
NORDESTE;MA;LAGOA GRANDE DO MARANHAO;2105963;0;Pequeno porte 1;11202,0;744,2;15,052405267401236;62429,96;4920,78;91,0;222,0;10,0;0,04504504504504504;0,71;0,31;3,6082804048845296;36,9278855851748;309,52;1831,7142857142899;68,86;1049,84;8,03;427,1894736842105;477,3999999999999;462,335;443,52500000000015;380,0;0,141;3200º;0,354
NORDESTE;BA;QUIJINGUE;2925907;0;Pequeno porte 2;28556,0;1270,49;22,476367385811773;154125,46;5315,4;91,0;863,0;83,0;0,09617612977983778;0,81;0,2;4,50018583258755;35,4726786904642;226,92;1616,0;66,36;917,81;8,8;452,1128205128206;485,1153846153845;482,1;441,8153846153846;445,1282051282051;0,24100000000000002;3201º;0,354
NORDESTE;BA;FATIMA;2910750;0;Pequeno porte 1;18461,0;359,39;51,36759509168313;178431,36;9632,44;95,0;598,0;125,0;0,20903010033444816;0,93;0,21;3,97127740758875;35,083340820749896;460,31;;66,16;837,07;8,46;446,10281690140846;494,788732394366;484,56760563380266;437,73732394366203;487,4647887323944;0,27699999999999997;3202º;0,354
NORDESTE;PE;JOAQUIM NABUCO;2608206;0;Pequeno porte 1;16004,0;121,9;131,28794093519278;86929,5;5414,14;87,0;482,0;147,0;0,3049792531120332;0,64;0,15;5,7048818728787;42,8789599115351;428,54;943,411764705882;65,55;703,25;8,9;450,50449438202224;476,102247191011;484,98720930232577;444,60348837209307;464,6511627906977;0,265;3203º;0,354
NORDESTE;BA;ITAGI;2915106;0;Pequeno porte 1;13276,0;310,62;42,740325800012876;88517,42;6589,55;91,0;478,0;42,0;0,08786610878661087;0,73;0,23;4,59948787891639;36,4564550380103;355,12;1681,0;66,62;700,93;9,35;455,6093023255815;500,0279069767443;483,3116279069767;434,3511627906978;480,4651162790698;0,239;3204º;0,354
NORDESTE;BA;IBICUI;2912301;0;Pequeno porte 1;16748,0;1139,38;14,699222384103633;113163,64;6824,49;91,0;724,0;36,0;0,049723756906077346;0,82;0,19;5,5897664035375785;39,460434539717795;326,38;978,823529411765;71,78;695,24;7,72;466,8684210526315;510,66842105263163;473,08918918918914;445,6432432432433;515,1351351351351;0,337;3205º;0,353
SUDESTE;MG;SERRA AZUL DE MINAS;3166501;0;Pequeno porte 1;4368,0;218,6;19,98170173833486;25191,87;5787,24;96,0;70,0;14,0;0,2;0,65;0,36;4,61937212835213;39,9252132674522;572,31;2179,0;73,55;592,08;7,68;431,67272727272734;482,7136363636364;486,97727272727263;468,28636363636366;453,6363636363636;0,272;3206º;0,353
NORDESTE;RN;JAPI;2405405;0;Pequeno porte 1;5306,0;188,99;28,075559553415523;32267,83;5877,56;99,0;228,0;57,0;0,25;0,69;0,13;4,9501909896119205;41,17147542552279;593,35;1809,0;68,58;782,39;9,65;454,28750000000014;489,77083333333326;478,8217391304348;446,2521739130435;474,7826086956522;0,301;3207º;0,353
